z (m),u (m/s),V (1/s),T (K),P (Pa),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0089843749999999993,0.41932250802234061,-1.2982534227609856e-123,338.29317884691443,101324.99999999999,0.9884707949843932,0.0065357060519904975,1.3673160960583847e-10,6.2294303832419401e-09,0.18658061260908912,1.0795711042934413e-07,0.0050188862470893448,9.8237919277574684e-06,4.5827931850668662e-06,9.5306602177940479e-30,1.9341441730651449e-21,1.3432228020356194e-12,7.8373509492831123e-14,3.7903871597643601e-07,0.091919748836059648,0.00077429225403882523,0.00016247199246381588,1.3793498694465235e-11,2.7342057232321699e-05,3.4218141719766615e-13,9.3436442566900708e-07,4.843014485024968e-06,6.1926025035745266e-23,9.4530017423093641e-07,1.1886409594139211e-14,9.6895130560816447e-06,1.2651907554090201e-09,1.1830270271447699e-05,7.0331154301246071e-14,2.6978366524656222e-07,1.5678903247454896e-10,2.7111536200626931e-13,9.3657397623120562e-13,1.1871737773629352e-09,1.7112479765081168e-09,6.3611158366440972e-20,5.2975710699172716e-08,7.8746780851495361e-08,2.6655775209590043e-10,1.6076668851460023e-10,3.4357544005909959e-24,1.8024655516307706e-08,3.1561072819497879e-11,6.765956789106671e-22,3.4115494626958887e-10,5.5856875746704626e-12,3.1135044660192399e-09,9.2617452302857478e-12,0.70893716345857694,0.0,2.3477845308759916e-11,6.5212492274647707e-08,2.5948514450385756e-12,1.410489274432033e-07
0.0089895833333333321,0.42305831779936087,-1.5314026551333096e-123,341.23838039726184,101325.0,0.9797419248508993,0.0066757577946733896,1.7091292626546028e-10,6.8182170650894767e-09,0.18636917822322077,1.1995292049745228e-07,0.0053782607338897807,1.0663376848581779e-05,4.9094422194445897e-06,1.7885685706931116e-29,2.9214519293529279e-21,1.6253922344510836e-12,9.5629862693320072e-14,4.1515288769924211e-07,0.091730906665089665,0.00083634185568048978,0.00017936118735003152,1.6885292089406332e-11,3.0106251746723551e-05,4.188105991906172e-13,1.0729161111726571e-06,5.3547957595371776e-06,9.2560703788897294e-23,1.0329614807836837e-06,1.5083278271514271e-14,1.0534441246619005e-05,1.509586353170378e-09,1.3152683197302482e-05,8.8913955694711036e-14,3.0239423042170852e-07,1.7573915351854996e-10,2.9089612297867021e-13,1.1234892059867991e-12,1.2463360092035476e-09,1.8378161864790279e-09,8.7480898110907373e-20,5.786122119355342e-08,8.5474370462346284e-08,2.9452543700214311e-10,1.7360581573059702e-10,5.1429126786180896e-24,1.9926535229654221e-08,3.4918872920149654e-11,1.0030417708294867e-21,3.7679853012699967e-10,6.1692758754342442e-12,3.4387982896164531e-09,1.0232042139194948e-11,0.70875211708842278,0.0,2.7981074577262107e-11,7.4382581040493483e-08,3.2702394888381126e-12,1.5829286569285793e-07
0.0089947916666666648,0.42704978563064439,-1.7751512545928319e-123,344.38627928862667,101324.99999999999,0.9705844284150519,0.0068180208242257971,2.1461051293262624e-10,7.4782022572042352e-09,0.18614328255133852,1.3333927362184517e-07,0.0057610947720398613,1.1574532048687703e-05,5.2550606791491414e-06,3.3954256406159186e-29,4.4448942577792901e-21,1.9716168916987755e-12,1.1701515817267874e-13,4.5577747291034073e-07,0.091530382261036061,0.00090311818426439753,0.00019794348877140636,2.0672445158834708e-11,3.3133810841935556e-05,5.1261918223148799e-13,1.2310646329025157e-06,5.918238321281801e-06,1.3983300265661536e-22,1.1283778280453104e-06,1.9194233079874729e-14,1.1449313291062533e-05,1.8013383959797463e-09,1.4618408278072601e-05,1.1252525539573293e-13,3.388298851243342e-07,1.9691148720462125e-10,3.122746269025575e-13,1.3470268430731818e-12,1.3081572760821331e-09,1.9730177402620257e-09,1.2141558773827878e-19,6.3219416743960001e-08,9.2697077004151865e-08,3.2532599108889702e-10,1.8741563751853455e-10,7.7748914712517953e-24,2.2020446084318875e-08,3.8618547822232495e-11,1.4959271544377791e-21,4.160364200846345e-10,6.8117135016624455e-12,3.7968942312761194e-09,1.1300841735574497e-11,0.70856046300310349,0.0,3.3414954206942328e-11,8.482074769444757e-08,4.1505501102170942e-12,1.7758770900381196e-07
0.0089999999999999993,0.43131071270388882,-2.0210375116785431e-123,347.74776897226354,101324.99999999997,0.9609957168152538,0.0069624562300838778,2.7077153944783566e-10,8.2196088113780823e-09,0.1859020787833042,1.4829034180644988e-07,0.0061684711420520975,1.2562734288982849e-05,5.6200152073734714e-06,6.5245080722512128e-29,6.814398444971581e-21,2.3976491049467584e-12,1.436014814134818e-13,5.0158760801236661e-07,0.091317608656263871,0.00097491488475576703,0.00021836471664745833,2.5311509684365324e-11,3.6445090874440183e-05,6.2745756252733638e-13,1.4112263736381872e-06,6.5377157277954115e-06,2.1352979842062428e-22,1.2321203735367435e-06,2.4496189048103411e-14,1.2438868461816667e-05,2.1494999030718159e-09,1.6240978898023649e-05,1.4254890308305777e-13,3.7948366555872036e-07,2.2053421822600886e-10,3.3540062357320757e-13,1.6140844864260987e-12,1.3727119369832356e-09,2.117288394397122e-09,1.7010891044649092e-19,6.9095676866136705e-08,1.0043438771279273e-07,3.5920660679471203e-10,2.0225532799772528e-10,1.1871043499832239e-23,2.4322768006132096e-08,4.2689506367417559e-11,2.2450573027442955e-21,4.5918064293482597e-10,7.5181092970250071e-12,4.1906397533641521e-09,1.2476851878895768e-11,0.70836207808831009,0.0,3.9978788258727444e-11,9.6685252682683895e-08,5.3088865357789138e-12,1.9914841019503234e-07
0.0090052083333333338,0.43585517609481172,-2.0235442278139083e-123,351.33393326931338,101324.99999999999,0.9509755279262008,0.0071090198484997482,3.4336043515211434e-10,9.054323303562298e-09,0.18564469624500987,1.6500426425333423e-07,0.0066014693633779202,1.3633773619472158e-05,6.0045776296625544e-06,1.2698440173011395e-28,1.0530720241220085e-20,2.923406943465527e-12,1.7675992807207764e-13,5.5336864569544374e-07,0.091092012105880735,0.0010520353039799588,0.00024077959986074787,3.0994446419114259e-11,4.0061304162334962e-05,7.6804478570237796e-13,1.6160428170003234e-06,7.2178373931081654e-06,3.2960020417146482e-22,1.3447861976220147e-06,3.1354449080985812e-14,1.3508025046998784e-05,2.5648623923715271e-09,1.8034883242652716e-05,1.8075453018704063e-13,4.2477954494672307e-07,2.4685344842706276e-10,3.6044230391627827e-13,1.9327742849085038e-12,1.4400721198444136e-09,2.2710674191879888e-09,2.4064826823513784e-19,7.5539550670619591e-08,1.0870375698431239e-07,3.9642993359688709e-10,2.181858382219128e-10,1.8305559805511185e-23,2.6850815719339915e-08,4.7162844039022803e-11,3.391600585656101e-21,5.0656258462680371e-10,8.2938890906768818e-12,4.6230589532229066e-09,1.3769353001553902e-11,0.70815685687223839,0.0,4.7916021979908958e-11,1.1015082308644305e-07,6.8490493113507539e-12,2.2320750678383405e-07
0.0090104166666666666,0.44069743240884074,-2.0260331417552412e-123,355.15600007650255,101325.0,0.9405261019518845,0.0072576623081639213,4.3776042749284338e-10,9.9961909536325747e-09,0.18537024277269484,1.837066231880492e-07,0.0070611594893709015,1.4793754827107701e-05,6.4089124839448121e-06,2.5051449913144751e-28,1.6410991288414804e-20,3.574143972725489e-12,2.1824891008738432e-13,6.1203448725552208e-07,0.090853014248304109,0.0011347918310891066,0.00026535182511829426,3.7956718208169368e-11,4.4004453028093881e-05,9.4016805286370827e-13,1.8483858779085947e-06,7.9634409053516706e-06,5.1426505011095722e-22,1.4669974637960499e-06,4.0252196152699655e-14,1.4661869850397824e-05,3.060294068836389e-09,2.0015584711469896e-05,2.2940604289044844e-13,4.7517343759895729e-07,2.7613376430625549e-10,3.8758935890541693e-13,2.3126142818602812e-12,1.5103073575335151e-09,2.4347955227191075e-09,3.4384678179163808e-19,8.2605085187094498e-08,1.1752006281001363e-07,4.3727420845151305e-10,2.3526973468581929e-10,2.8506483097958462e-23,2.9622828595482275e-08,5.2071319224284459e-11,5.1593899076046325e-21,5.5853313823152214e-10,9.1447981256929319e-12,5.0973539059557761e-09,1.5188209246262959e-11,0.70794471380556101,0.0,5.7524178322617403e-11,1.2540979449619566e-07,8.9203891438770153e-12,2.500158095537741e-07
0.0090156249999999993,0.44585189638102191,-2.0284909970624571e-123,359.22529025270904,101324.99999999997,0.9296523301543902,0.0074083291208862281,5.6135690818561738e-10,1.1061366205294164e-08,0.18507780739565516,2.0465444082772984e-07,0.0075485956381090118,1.6049095916167971e-05,6.8330647789253079e-06,5.0140714346680882e-28,2.5802914027049329e-20,4.3819654284016437e-12,2.7032982304877799e-13,6.7864890642434266e-07,0.090600034427096465,0.0012235051292196467,0.00029225401987755781,4.6487267266008249e-11,4.829724800340245e-05,1.1509296050061964e-12,2.1113596934424392e-06,8.7795806586931623e-06,8.1100126843332131e-22,1.5994003210071444e-06,5.1830191467381377e-14,1.5905645576587798e-05,3.6511452536513554e-09,2.2199536167421776e-05,2.9140066623743731e-13,5.3115403665585022e-07,3.0865870369201271e-10,4.1705664526160277e-13,2.764744538950298e-12,1.5834842352459482e-09,2.6089126429785521e-09,4.9638354388347731e-19,9.0351166912766773e-08,1.2689501370467532e-07,4.820332756899332e-10,2.5357101309347422e-10,4.4824210220776632e-23,3.2657951521522859e-08,5.7449310270546915e-11,7.9066913554157987e-21,6.1546271275729587e-10,1.0076901210787374e-11,5.6169047362328436e-09,1.6743876553133007e-11,0.70772558549637776,0.0,6.9167009399739585e-11,1.4267324206462737e-07,1.1740491493358616e-11,2.7984301579690842e-07
0.0090208333333333321,0.45133302943231796,-2.0308910012720437e-123,363.55316214435925,101324.99999999996,0.9183618704023748,0.0075609608351670183,7.2439627799098475e-10,1.2268730193645291e-08,0.18476646326543497,2.2814079217146736e-07,0.0080648094386397244,1.7406523253985214e-05,7.2769483138323217e-06,1.0192907791994199e-27,4.0955079078344121e-20,5.3878004548780751e-12,3.3591902114198311e-13,7.5445033650549644e-07,0.090332492078354518,0.0013185032786782148,0.00032166767046734005,5.6940832573361703e-11,5.2963010575345789e-05,1.4090530081876216e-12,2.408298031438985e-06,9.671512594778609e-06,1.2924923468242796e-21,1.7426635730466154e-06,6.6940326773569191e-14,1.724473636499044e-05,4.3557346236753187e-09,2.4604187737271293e-05,3.7044716348533138e-13,5.932434749631053e-07,3.4473111430327142e-10,4.490885924033224e-13,3.3021701919765795e-12,1.6596660686238862e-09,2.7938556665682589e-09,7.2428703133556752e-19,9.8841876138357544e-08,1.3683651059177943e-07,5.3101649752584407e-10,2.7315489117195451e-10,7.1154994167425958e-23,3.597620703347872e-08,6.3332752621927119e-11,1.2212895293859254e-20,6.7774110470357077e-10,1.1096580626567705e-11,6.1852684361581151e-09,1.8447407785172692e-11,0.70749943283893213,0.0,8.3289336984676404e-11,1.6217208956950423e-07,1.5629878325900508e-11,3.1297824135962548e-07
0.0090260416666666649,0.45715531085540123,-2.0331441359238705e-123,368.15095233917941,101324.99999999997,0.9066652237591608,0.0077154932361863477,9.4126316533252562e-10,1.3640388247198138e-08,0.18443527083992839,2.5450014220680965e-07,0.0086108034166370011,1.8873062389455419e-05,7.7403347518573919e-06,2.1072617417260762e-27,6.5666114097733448e-20,6.6439779557278523e-12,4.1878818924000091e-13,8.4088063248171856e-07,0.090049809217707097,0.0014201208243739525,0.00035378296877648072,6.9753178247833952e-11,5.8025559669157448e-05,1.7252642343417873e-12,2.7427562871004828e-06,1.0644674582545248e-05,2.0812043401257895e-21,1.897477101097404e-06,8.6718025460173064e-14,1.8684651357646537e-05,5.1959321932668281e-09,2.7247987221520554e-05,4.7129424774141225e-13,6.6199778366902884e-07,3.8467338787807755e-10,4.8396450385639514e-13,3.940033422822336e-12,1.7389126083122598e-09,2.9900560773267804e-09,1.0686770154352706e-18,1.0814685059475805e-07,1.4734796615668356e-07,5.8454854341459653e-10,2.9408757839434817e-10,1.1400128473241816e-22,3.9598458140908605e-08,6.975905342192458e-11,1.9025571854001383e-20,7.4577721781914049e-10,1.2210531548733214e-11,6.8061762962602311e-09,2.0310454543264189e-11,0.70726624300344187,0.0,1.0043514367009972e-10,1.8415817905082744e-07,2.1064994243207143e-11,3.497304573043614e-07
0.0090312499999999993,0.46333311521668513,-2.0353071020722737e-123,373.02991341074505,101325.0,0.8945757669785686,0.007871857610249184,1.2323918813393258e-09,1.5202263619036841e-08,0.18408328123660661,2.8411454814119595e-07,0.0091875445308507199,2.0456023689226123e-05,8.22284379739283e-06,4.4370891316351511e-27,1.0643858350151755e-19,8.2176072092915536e-12,5.2382962401915725e-13,9.3961840872043703e-07,0.089751412918564255,0.0015286977556373505,0.0003887985925316039,8.5459956554006537e-11,6.3509082986757146e-05,2.112767639152582e-12,3.1184970297557224e-06,1.1704662284920797e-05,3.3850182454175327e-21,2.0645500815332684e-06,1.1268035945759404e-13,2.0231006694159051e-05,6.1978580624183853e-09,3.0150373092607936e-05,6.0002333779450973e-13,7.3800714940882507e-07,4.288275682790943e-10,5.2200495122938429e-13,4.6959164136291831e-12,1.8212797921710646e-09,3.1979376059436272e-09,1.5953427273461818e-18,1.1834165729885992e-07,1.5842758915214563e-07,6.4296906589722986e-10,3.1643602746346646e-10,1.8428318386279214e-22,4.3546362641359571e-08,7.6766982740821858e-11,2.9913131068212216e-20,8.1999864119552518e-10,1.3425755154433494e-11,7.4835300415535257e-09,2.2345266016519252e-11,0.70702603121776519,0.0,1.2126958509297991e-10,2.0890528982085671e-07,2.8758688477001078e-11,3.904288304255335e-07
0.0090364583333333338,0.46988067858721366,-2.0373163640353252e-123,378.20114953655252,101325.0,0.8821097369337106,0.0080299810521642454,1.6271323339914676e-09,1.6984806333439775e-08,0.18370953976110774,3.1742088661565105e-07,0.0097959578820341689,2.2162980928737989e-05,8.7239346475691049e-06,9.5310576812429681e-27,1.7455784137337054e-19,1.0195039088756349e-11,6.5740911188645263e-13,1.0526175927809686e-06,0.089436737814481831,0.0016445784129301953,0.00042692141455834878,1.0472011669566787e-10,6.9437992835366986e-05,2.5878431658625233e-12,3.539467842470582e-06,1.2857200029751485e-05,5.5592600376761577e-21,2.2446089926585945e-06,1.4685934575230939e-13,2.1889505858000514e-05,7.39271886270193e-09,3.3331759246819735e-05,7.6442379205748533e-13,8.218959536384144e-07,4.7755532116114857e-10,5.6357948863347999e-13,5.590177024657396e-12,1.9068195391185715e-09,3.417913884332175e-09,2.4108864420646874e-18,1.2950816766088011e-07,1.7006763882340231e-07,7.066322545605822e-10,3.4026766498273963e-10,3.0044536484421318e-22,4.7842318692011023e-08,8.4396537774429067e-11,4.7504126519873504e-20,9.0085107548924122e-10,1.4749549244897111e-11,8.2213965786447761e-09,2.4564684697505013e-11,0.70677884231532151,0.0,1.4660570700422827e-10,2.3671008828719511e-07,3.9781427453107477e-11,4.3542295680658135e-07
0.0090416666666666666,0.47681197043261858,-2.0392136805154514e-123,383.67555100605153,101324.99999999999,0.8692861642607168,0.0081897868332131071,2.1680345457629768e-09,1.9023840146362195e-08,0.18331308950650652,3.5491930548143042e-07,0.010436920820990006,2.4001740815204729e-05,9.2428990467647261e-06,2.0919619363222143e-26,2.8988343763422542e-19,1.2687790308948808e-11,8.2783789595827278e-13,1.1821519358249139e-06,0.089105228510892434,0.0017681103563395291,0.00046836615034174405,1.2834501809230455e-10,7.583676831890692e-05,3.1705999584692105e-12,4.0097702132490755e-06,1.4108106582004059e-05,9.215189153938561e-21,2.4383954688802742e-06,1.9198352074528873e-13,2.3665918879260077e-05,8.8178074861191564e-09,3.6813511796592019e-05,9.7447395318648132e-13,9.1432261183907184e-07,5.3123777153358511e-10,6.0911597796167003e-13,6.6463189832491852e-12,1.9955796067020536e-09,3.6503861833970891e-09,3.6901513394734938e-18,1.4173493360294821e-07,1.8225366031932909e-07,7.7590628301027851e-10,3.6565010634150929e-10,4.9380374312435767e-22,5.2509403029081457e-08,9.2688777792360241e-11,7.625898548833389e-20,9.887976266516396e-10,1.6189496701526547e-11,9.0240015292215456e-09,2.698213966837624e-11,0.70652475197901865,0.0,1.7743678936781761e-10,2.6789299879889947e-07,5.574176774048785e-11,4.8508299466053901e-07
0.0090468749999999994,0.48414065851686616,-2.0404588002177307e-123,389.46372871307881,101324.99999999999,0.8561267551726144,0.0083511948036587014,2.917205159688636e-09,2.1361574127737951e-08,0.18289297503285029,3.9718311752761946e-07,0.011111257460324302,2.5980299862560508e-05,9.7788560618879457e-06,4.6984913367985618e-26,4.878364588854701e-19,1.5840462330833841e-11,1.046007629433121e-12,1.3308662490359531e-06,0.088756341941412742,0.0018996431910893541,0.00051335494145674356,1.5733470738074971e-10,8.2729783943120299e-05,3.8859335836178235e-12,4.5336179871516369e-06,1.5463255312210535e-05,1.5410510770793895e-20,2.6466640022526717e-06,2.5172595564375943e-13,2.5566060335535253e-05,1.0517694621544768e-08,4.0617917189275634e-05,1.2429579323071738e-12,1.0159792107943874e-06,5.9027520266343148e-10,6.591118603306655e-13,7.8913978461256739e-12,2.0876035042355771e-09,3.8957412338200974e-09,5.7230547477627128e-18,1.551175575420539e-07,1.9496370952342483e-07,8.5117264424573894e-10,3.9265085061814845e-10,8.1777124814653044e-22,5.7571301945234916e-08,1.016856232353707e-10,1.2383664044864483e-19,1.0843179618063261e-09,1.7753451686975633e-11,9.8957214984106307e-09,2.9611637595148195e-11,0.70626386766951355,0.0,2.1497537591886944e-10,3.02798977034762e-07,7.9051262082774819e-11,5.3979969051257737e-07
0.0090520833333333321,0.4918799870345516,-2.0416009584355727e-123,395.57594976106947,101324.99999999999,0.842655722136673,0.0085141218440492744,3.9656255383479033e-09,2.4047810468321979e-08,0.1824482460172332,4.4487038733869085e-07,0.011819733803779162,2.8106784450516163e-05,1.0330748850239488e-05,1.0808897343880776e-25,8.3238255313750482e-19,1.9841397114642362e-11,1.326249826003359e-12,1.5018352314604255e-06,0.088389549556700989,0.0020395273883076523,0.00056211688782276733,1.9292320633619499e-10,9.0141127097918673e-05,4.7647512007792059e-12,5.1152839362092224e-06,1.6928528673194921e-05,2.5985067181496297e-20,2.870179561042089e-06,3.3104396983349189e-13,2.7595766710209087e-05,1.2545643951940462e-08,4.4768142189700283e-05,1.5862566328671791e-12,1.1275909837753903e-06,6.5508663180802775e-10,7.141477921346779e-13,9.356463980981922e-12,2.1829304824131101e-09,4.1543492067317968e-09,8.9946826716245975e-18,1.6975905163325917e-07,2.0816758221142128e-07,9.3282539562987119e-10,4.2133695864197552e-10,1.3638089491328931e-21,6.3052236902445323e-08,1.1142961251319525e-10,2.03527628633205e-19,1.1879073547814115e-09,1.9449524039707811e-11,1.0841075324673264e-08,3.2467752638060868e-11,0.70599632917988486,0.0,2.6070020789625713e-10,3.4179817837481633e-07,1.1330685646752062e-10,5.9998431259810397e-07
0.0090572916666666649,0.50004272264301985,-2.0425959255937973e-123,402.02207544987948,101325.0,0.8288995657063182,0.0086784823454882157,5.4465966099376382e-09,2.7141384283580974e-08,0.1819779608705292,4.9873745895831637e-07,0.012563053503488426,3.0389367966227875e-05,1.0897343498316001e-05,2.5476195720257073e-25,1.4402925873081053e-18,2.493710106177707e-11,1.6875058277542067e-12,1.6986307592449782e-06,0.088004339372124069,0.0021881131022129076,0.00061488753057620921,2.3663511922157625e-10,9.8094405163471458e-05,5.8455524854138373e-12,5.7590327811819804e-06,1.8509766514538628e-05,4.4153955176245956e-20,3.1097151396050784e-06,4.3664565758007233e-13,2.9760873134828815e-05,1.4965284462315757e-08,4.9288185290338662e-05,2.0253623295151737e-12,1.2499156492056185e-06,7.2610926709601262e-10,7.7490412882675766e-13,1.1077043115715882e-11,2.2815955938888652e-09,4.4265618583560353e-09,1.4321993019865524e-17,1.8577017605353331e-07,2.2182606126964076e-07,1.0212703161372133e-09,4.517747076445826e-10,2.2890407040584867e-21,6.897688543764578e-08,1.2196360378172159e-10,3.3859682337513195e-19,1.3000756254869099e-09,2.1286061926788405e-11,1.186471434225171e-08,3.5565616101333143e-11,0.70572230880625608,0.0,3.1641242478035299e-10,3.8528650552050641e-07,1.6383251765176809e-10,6.6606849418949072e-07
0.0090624999999999994,0.5086410746339356,-2.0434882395037758e-123,408.81150260537549,101324.99999999997,0.8148868121896403,0.0088441887153002975,7.5547717584240401e-09,3.071187634851713e-08,0.18148119025794016,5.5965465988336068e-07,0.013341854356274392,3.283615787900644e-05,1.1477230086045371e-05,6.1477669279135981e-25,2.5266202363608644e-18,3.1451860731088934e-11,2.1549270621297695e-12,1.9253985451003179e-06,0.087600217809557623,0.0023457490092797131,0.00067190829664816863,2.903564338126433e-10,0.00010661254440065188,7.1764868072046446e-12,6.4690390324868215e-06,2.0212707995696584e-05,7.5557593430683023e-20,3.3660492938524404e-06,5.7763200129664769e-13,3.2067189883702061e-05,1.7852573864141283e-08,5.4202819844213182e-05,2.5871799016408842e-12,1.3837426718095152e-06,8.0379786555665808e-10,8.4218083344623988e-13,1.3093654691024754e-11,2.3836298348655577e-09,4.7127108815983476e-09,2.3085852302672192e-17,2.032697457863578e-07,2.3589020148628775e-07,1.1169239942850151e-09,4.8402921812788397e-10,3.8640860902237659e-21,7.5370299051207461e-08,1.3333040539844986e-10,5.7003309952876052e-19,1.4213459976047257e-09,2.3271633148484723e-11,1.2971411867746299e-08,3.8920907572648892e-11,0.70544201112086358,0.0,3.8430254184376754e-10,4.3368602670078641e-07,2.384304568668714e-10,7.3850400272823193e-07
0.0090677083333333339,0.51768662637449192,-2.0440410199302581e-123,415.95310940164944,101325.0,0.8006477129020607,0.009011151900218858,1.0572521934515113e-08,3.4841644090128039e-08,0.18095702048956963,6.2862435379039867e-07,0.014156705584006671,3.5455044257587733e-05,1.2068826062442593e-05,1.5162367088640232e-24,4.4900182944716421e-18,3.9814488576790406e-11,2.7620705580633498e-12,2.186945043223223e-06,0.0871767113208987,0.0025127811835401921,0.00073342591341409805,3.5642304695078276e-10,0.00011571758239598565,8.8180514489496499e-12,7.2492879807519427e-06,2.204292674588466e-05,1.3012316369602633e-19,3.63996370112756e-06,7.6638205265227303e-13,3.4520478823787106e-05,2.1298084648230037e-08,5.9537528921040513e-05,3.3061950105964067e-12,1.5298925155502339e-06,8.8862401366991102e-10,9.1692147224473604e-13,1.5452367548811546e-11,2.4890603704877333e-09,5.0131064841841247e-09,3.7621446147461647e-17,2.2238489074437421e-07,2.5030067450164088e-07,1.2202128607875109e-09,5.1816404266790543e-10,6.5558969269360013e-21,8.2257819485759287e-08,1.4557231145076754e-10,9.7034237417406809e-19,1.5522538940489505e-09,2.5415005401371782e-11,1.4166052069820401e-08,4.2549849685807337e-11,0.70515567233951137,0.0,4.6702982486340243e-10,4.8744525393313895e-07,3.4839950081514643e-10,8.1776244990298178e-07
0.0090729166666666666,0.52719027322982648,-2.0445255893405373e-123,423.45520656684215,101324.99999999999,0.7862139124959238,0.0091792819181233058,1.4905599505588298e-08,3.9628220225504536e-08,0.18040455675115374,7.0680139776890087e-07,0.015008105927997189,3.8253500667653035e-05,1.2670382013108169e-05,3.8113076835095568e-24,8.0725772714055778e-18,5.0594789865248675e-11,3.5539134245920898e-12,2.4888354014086279e-06,0.0867333677745276,0.0026895520230721566,0.00079969180298239341,4.3773129541049306e-10,0.00012543045601654551,1.0846654793533568e-11,8.1034582631703276e-06,2.4005758931247749e-05,2.253660459463046e-19,3.932240786029114e-06,1.019773965570417e-12,3.7126430025981319e-05,2.5409638048526873e-08,6.5318431904271002e-05,4.2266107280812885e-12,1.6892159794231727e-06,9.8107535911146895e-10,1.0002420467438501e-12,1.8205391760976268e-11,2.5979108475034742e-09,5.3280362092511356e-09,6.1867540439854685e-17,2.4325124971934468e-07,2.6498720183074752e-07,1.3315721822104971e-09,5.5424070221340499e-10,1.1171068403057496e-20,8.9664994911361295e-08,1.5873051090714248e-10,1.667980628301939e-18,1.6933456933138648e-09,2.7725125859543544e-11,1.5453618404235828e-08,4.6469209444490256e-11,0.70486355929201872,0.0,5.678157411272394e-10,5.470392717422256e-07,5.098820172242992e-10,9.0433496164951603e-07
0.0090781249999999994,0.53716216792422233,-2.0449183313319284e-123,431.32549472671201,101324.99999999997,0.7716180949047147,0.0093484883896838792,2.1130172222631364e-08,4.5187131709201475e-08,0.17982292615260739,7.9551586959948589e-07,0.01589648256337654,4.1238328782037173e-05,1.3279989892336394e-05,9.728855161018729e-24,1.465831071956206e-17,6.4553134081959652e-11,4.5909833316218888e-12,2.837503119756336e-06,0.086269757594840207,0.002876399240539825,0.00087096146570364206,5.3787559797377937e-10,0.00013577078686571975,1.3359345433691507e-11,9.0347846515409989e-06,2.610622389174737e-05,3.9224348494354704e-19,4.2436614515971774e-06,1.3608683161664056e-12,3.9890638706650556e-05,3.0315299787763488e-08,7.1572202738888867e-05,5.4050798330493298e-12,1.8625937291018921e-06,1.0816548294421449e-09,1.0934654854202595e-12,2.1411704521041189e-11,2.7102017971377311e-09,5.6577640066712498e-09,1.0243106919715878e-16,2.6601307308468325e-07,2.798681099055931e-07,1.4514450321683721e-09,5.9231815009872867e-10,1.9103320641459743e-20,9.7617497510064854e-08,1.7284433011071332e-10,2.8903509612041505e-18,1.845177471384285e-09,3.0211100449431874e-11,1.68391817959485e-08,5.0696310004061896e-11,0.70456596801343196,0.0,6.9055313289274308e-10,6.1296970643135365e-07,7.4559903247836144e-10,9.9873182951665538e-07
0.0090833333333333321,0.54761167406096078,-2.0452548902821096e-123,439.57102845008944,101325.0,0.756893616146599,0.009518681061478889,3.0053228628720242e-08,5.1655194177321236e-08,0.17921128057916233,8.9629765591752754e-07,0.016822190815773574,4.4415339865443969e-05,1.389559379261708e-05,2.5113597713470879e-23,2.68277852019634e-17,8.2707423830320277e-11,5.9549891936900964e-12,3.2403718553018084e-06,0.085785474652406019,0.0030736549282683119,0.00094749386222153071,6.6131918840525105e-10,0.00014675666624378779,1.6480105782963444e-11,1.0045900112539521e-05,2.8348937035431852e-05,6.8552171566853354e-19,4.5750029525504341e-06,1.8212240094555998e-12,4.2818582630504866e-05,3.6166733726789592e-08,7.8325979580520398e-05,6.914190539736851e-12,2.0509361603924477e-06,1.1908798815629338e-09,1.1981626672938301e-12,2.5137707009270957e-11,2.8259511308991867e-09,6.0025295557371765e-09,1.7030475894722601e-16,2.9082320288254578e-07,2.9485004787165057e-07,1.5802812564266404e-09,6.3245213847666692e-10,3.2759720843683115e-20,1.0614104388516617e-07,1.8795025957886273e-10,5.0388478683373063e-18,2.0083137553896649e-09,3.2882173206103948e-11,1.8327888743274473e-08,5.5249057992573646e-11,0.70426322198379432,0.0,8.3993258564073788e-10,6.85764524945696e-07,1.0870233452186964e-09,1.1014821668444093e-06
